finding_id,page_id,website_id,rule_id,wcag_sc,wcag_level,impact_label,affected_node_count,selector,finding_signature,validation_status
F002026,P066,W14,region,,,moderate,9,.from-slate-100.to-blue-100.py-14:nth-child(5),44501478c927605b,auto-detected
F002027,P067,W14,aria-dialog-name,,,serious,1,#headlessui-dialog-v-0-0-1,9093ddae4b9de0f0,auto-detected
F002028,P067,W14,html-has-lang,3.1.1,A,serious,1,html,6ae5f0dfd0396aed,auto-detected
F002029,P068,W14,button-name,4.1.2,A,critical,2,.p-1\.5.hover\:bg-blue-50.disabled\:bg-transparent:nth-child(1),f5faf94ff2f292fb,auto-detected
F002030,P068,W14,button-name,4.1.2,A,critical,2,.p-1\.5.hover\:bg-blue-50.disabled\:bg-transparent:nth-child(2),ba8698b7d195033d,auto-detected
F002031,P068,W14,color-contrast,1.4.3,AA,serious,3,.text-gray-500,8e4d7fc4d715a216,auto-detected
F002032,P068,W14,color-contrast,1.4.3,AA,serious,3,.text-slate-500,0e70b377602d8dfc,auto-detected
F002033,P068,W14,color-contrast,1.4.3,AA,serious,3,.px-2\.5,b8acd8c09f7e7260,auto-detected
F002034,P068,W14,heading-order,,,moderate,1,h3,e0d8a67a9d80418d,auto-detected
F002035,P068,W14,html-has-lang,3.1.1,A,serious,1,html,1a9f3766c753146b,auto-detected
F002036,P068,W14,landmark-one-main,,,moderate,1,html,01c0413efec932a5,auto-detected
F002037,P068,W14,region,,,moderate,5,".space-x-4 > div[data-v-42485c18=""""]:nth-child(2)",d2758628d41bb16c,auto-detected
F002038,P068,W14,region,,,moderate,5,input,4ff0e8ae4019aacb,auto-detected
F002039,P068,W14,region,,,moderate,5,select,c4fec7c65be65cf6,auto-detected
F002040,P068,W14,region,,,moderate,5,h3,34f11ec982074248,auto-detected
F002041,P068,W14,region,,,moderate,5,.text-slate-500,c21627e64acd21cd,auto-detected
F002042,P068,W14,select-name,4.1.2,A,critical,1,select,97fd8918c17afd24,auto-detected
F002043,P069,W14,button-name,4.1.2,A,critical,2,.p-1\.5.hover\:bg-blue-50.disabled\:bg-transparent:nth-child(1),b475e37d47950d4d,auto-detected
F002044,P069,W14,button-name,4.1.2,A,critical,2,.p-1\.5.hover\:bg-blue-50.disabled\:bg-transparent:nth-child(2),774a95bfd7c90fdd,auto-detected
F002045,P069,W14,color-contrast,1.4.3,AA,serious,3,.text-gray-500,86cd7802479f8f39,auto-detected
F002046,P069,W14,color-contrast,1.4.3,AA,serious,3,.text-slate-500,d1fcacd55298e559,auto-detected
F002047,P069,W14,color-contrast,1.4.3,AA,serious,3,.bg-blue-50,906d7c3460aef10a,auto-detected
F002048,P069,W14,heading-order,,,moderate,1,h3,80b5fb9647a938fa,auto-detected
F002049,P069,W14,html-has-lang,3.1.1,A,serious,1,html,2faf183145184e6e,auto-detected
F002050,P069,W14,landmark-one-main,,,moderate,1,html,f9ecfdc6fac9d054,auto-detected
F002051,P069,W14,region,,,moderate,6,".sm\:justify-between > .space-x-4.items-center[data-v-0a06f864=""""] > div[data-v-0a06f864=""""]:nth-child(2)",7aecfd70a4968420,auto-detected
F002052,P069,W14,region,,,moderate,6,input,54aeee80c6c55b01,auto-detected
F002053,P069,W14,region,,,moderate,6,.pe-11,ac2f8129e9003b11,auto-detected
F002054,P069,W14,region,,,moderate,6,.pe-9,4279a0b78c54a023,auto-detected
F002055,P069,W14,region,,,moderate,6,h3,09cb206ebe798eef,auto-detected
F002056,P069,W14,region,,,moderate,6,.text-slate-500,8c0dfd6a81bfc503,auto-detected
F002057,P069,W14,select-name,4.1.2,A,critical,2,.pe-11,5d6b698e76cf2a53,auto-detected
F002058,P069,W14,select-name,4.1.2,A,critical,2,.pe-9,e816b935f0204372,auto-detected
F002059,P070,W14,button-name,4.1.2,A,critical,2,.ring-1.ring-inset.ring-current:nth-child(1),c528380e206b1ee4,auto-detected
F002060,P070,W14,button-name,4.1.2,A,critical,2,.ring-1.ring-inset.ring-current:nth-child(2),63e938398560627e,auto-detected
F002061,P070,W14,html-has-lang,3.1.1,A,serious,1,html,6075ac482f8888fe,auto-detected
F002062,P070,W14,region,,,moderate,9,section:nth-child(1),fb0d83fd18c3f0b6,auto-detected
F002063,P070,W14,region,,,moderate,9,".mb-12.text-center[data-v-0c4dcdb2=""""]",75f5b02d63c1af7b,auto-detected
F002064,P070,W14,region,,,moderate,9,.text-xl,4f70386ecf3a880b,auto-detected
F002065,P070,W14,region,,,moderate,9,.text-lg,3a2fea8eba567520,auto-detected
F002066,P070,W14,region,,,moderate,9,"a[href$=""layanan""] > span:nth-child(1)",98ba115b18ee022d,auto-detected
F002067,P070,W14,region,,,moderate,9,".mb-12.text-center[data-v-77db300f=""""]",edc18dd4b1851338,auto-detected
F002068,P070,W14,region,,,moderate,9,.to-blue-500 > span:nth-child(1),38467b03617d54b7,auto-detected
F002069,P070,W14,region,,,moderate,9,".mb-12.text-center[data-v-8dfd637b=""""]",087ce66a116ad711,auto-detected
F002070,P070,W14,region,,,moderate,9,.from-slate-100.to-blue-100.py-14:nth-child(5),5c5ed9929a58539e,auto-detected
F002071,P071,W15,color-contrast,1.4.3,AA,serious,1,a,a31d1b6cb02f282f,auto-detected
F002072,P071,W15,landmark-one-main,,,moderate,1,html,baf8b59b72268620,auto-detected
F002073,P071,W15,meta-refresh,2.2.1,A,critical,1,"meta[http-equiv=""refresh""]",5568a2fb4ab5d687,auto-detected
F002074,P071,W15,region,,,moderate,1,div,3010dd2698cc09a6,auto-detected
F002075,P072,W15,color-contrast,1.4.3,AA,serious,1,a,05c04dcfbc706703,auto-detected
F002076,P072,W15,landmark-one-main,,,moderate,1,html,73ebbe4721a29033,auto-detected
F002077,P072,W15,meta-refresh,2.2.1,A,critical,1,"meta[http-equiv=""refresh""]",7a256955c2f5478d,auto-detected
F002078,P072,W15,region,,,moderate,1,div,374eac1232120882,auto-detected
F002079,P073,W15,color-contrast,1.4.3,AA,serious,1,a,4df118f3c17213d1,auto-detected
F002080,P073,W15,landmark-one-main,,,moderate,1,html,beee320c333d19ce,auto-detected
F002081,P073,W15,meta-refresh,2.2.1,A,critical,1,"meta[http-equiv=""refresh""]",188e70909846b02b,auto-detected
F002082,P073,W15,region,,,moderate,1,div,4d314d6d318ef90b,auto-detected
F002083,P074,W15,color-contrast,1.4.3,AA,serious,1,a,58c21159a6b32f5d,auto-detected
F002084,P074,W15,landmark-one-main,,,moderate,1,html,4a0ba64d147b69a1,auto-detected
F002085,P074,W15,meta-refresh,2.2.1,A,critical,1,"meta[http-equiv=""refresh""]",4a78dc22f0e85f3d,auto-detected
F002086,P074,W15,region,,,moderate,1,div,432b6bedd3e553c4,auto-detected
F002087,P075,W15,color-contrast,1.4.3,AA,serious,1,a,3d35f64f8fce6b36,auto-detected
F002088,P075,W15,landmark-one-main,,,moderate,1,html,574725d15f291ceb,auto-detected
F002089,P075,W15,meta-refresh,2.2.1,A,critical,1,"meta[http-equiv=""refresh""]",29d1a9df14b2f736,auto-detected
F002090,P075,W15,region,,,moderate,1,div,51c1777d0ee85220,auto-detected
F002091,P076,W16,html-has-lang,3.1.1,A,serious,1,html,1d3dafdc3aeb1860,auto-detected
F002092,P076,W16,landmark-one-main,,,moderate,1,html,fb4c0adbdefb947c,auto-detected
F002093,P076,W16,meta-viewport,1.4.4,AA,critical,1,meta,6b6e4baf3076565d,auto-detected
F002094,P076,W16,page-has-heading-one,,,moderate,1,html,bdf2d83538ef9158,auto-detected
F002095,P076,W16,region,,,moderate,2,.sidebar,aa0bb32428faee9a,auto-detected
F002096,P076,W16,region,,,moderate,2,.main,8adc5b6c7f9d736b,auto-detected
F002097,P077,W16,html-has-lang,3.1.1,A,serious,1,html,8c7713ac44fa920a,auto-detected
F002098,P077,W16,landmark-one-main,,,moderate,1,html,30742e83c9aea1a2,auto-detected
F002099,P077,W16,meta-viewport,1.4.4,AA,critical,1,meta,022fe640bf66a8e6,auto-detected
F002100,P077,W16,page-has-heading-one,,,moderate,1,html,73ea6843f5136860,auto-detected
F002101,P077,W16,region,,,moderate,2,.sidebar,453fe0a9681f2baf,auto-detected
F002102,P077,W16,region,,,moderate,2,.main,2bb6733c2dd847dc,auto-detected
F002103,P078,W16,html-has-lang,3.1.1,A,serious,1,html,48c2b2899a84217e,auto-detected
F002104,P078,W16,landmark-one-main,,,moderate,1,html,044686f17eba8ca7,auto-detected
F002105,P078,W16,meta-viewport,1.4.4,AA,critical,1,meta,1abe56552f8cd5f6,auto-detected
F002106,P078,W16,page-has-heading-one,,,moderate,1,html,8db3334306f1de93,auto-detected
F002107,P078,W16,region,,,moderate,2,.sidebar,5580a5d9dace2d16,auto-detected
F002108,P078,W16,region,,,moderate,2,.main,96614e7e3be20422,auto-detected
F002109,P079,W16,html-has-lang,3.1.1,A,serious,1,html,cb46beba26ca5062,auto-detected
F002110,P079,W16,landmark-one-main,,,moderate,1,html,b485a221080986e1,auto-detected
F002111,P079,W16,meta-viewport,1.4.4,AA,critical,1,meta,381e52cc2fe8abcc,auto-detected
F002112,P079,W16,page-has-heading-one,,,moderate,1,html,e359e18e6e57b5c3,auto-detected
F002113,P079,W16,region,,,moderate,2,.sidebar,821de4c4d6fb457d,auto-detected
F002114,P079,W16,region,,,moderate,2,.main,690e594463172b6b,auto-detected
F002115,P080,W16,html-has-lang,3.1.1,A,serious,1,html,3248824493c483bf,auto-detected
F002116,P080,W16,landmark-one-main,,,moderate,1,html,762d65f2b160cb63,auto-detected
F002117,P080,W16,meta-viewport,1.4.4,AA,critical,1,meta,314cb86f2297ce9e,auto-detected
F002118,P080,W16,page-has-heading-one,,,moderate,1,html,77697f8f04ac176a,auto-detected
F002119,P080,W16,region,,,moderate,2,.sidebar,09b7ed6de147864f,auto-detected
F002120,P080,W16,region,,,moderate,2,.main,8c7f42aee1b44f37,auto-detected
F002121,P081,W17,color-contrast,1.4.3,AA,serious,16,"a[rel=""bookmark""] > .entry-date.published[datetime=""2026-06-30t04:11:48+00:00""]",5332d5a1d5b941ad,auto-detected
F002122,P081,W17,color-contrast,1.4.3,AA,serious,16,.hm-dualc-left > .hmbd-post > .hmb-entry-meta > .byline,8d9cf76177755ea0,auto-detected
F002123,P081,W17,color-contrast,1.4.3,AA,serious,16,.hm-dualc-left > .hmbd-post > .hmb-entry-meta > .byline > .author.vcard > .url.fn.n,c6ac6be0c1fb49e2,auto-detected
F002124,P081,W17,color-contrast,1.4.3,AA,serious,16,".hms-details > .hms-meta > .entry-date.published[datetime=""2026-05-31t03:17:25+00:00""]",fa0a3dd30e1a2a81,auto-detected
F002125,P081,W17,color-contrast,1.4.3,AA,serious,16,"time[datetime=""2026-04-22t12:44:00+00:00""]",b65dc38507e2fe29,auto-detected
F002126,P081,W17,color-contrast,1.4.3,AA,serious,16,"a[rel=""bookmark""] > .entry-date.published[datetime=""2026-06-04t16:14:52+00:00""]",27db5ba19baa5eef,auto-detected
F002127,P081,W17,color-contrast,1.4.3,AA,serious,16,.hm-dualc-right > .hmbd-post > .hmb-entry-meta > .byline,a42a4ee85a76f860,auto-detected
F002128,P081,W17,color-contrast,1.4.3,AA,serious,16,.hm-dualc-right > .hmbd-post > .hmb-entry-meta > .byline > .author.vcard > .url.fn.n,f5893240cb11c77b,auto-detected
F002129,P081,W17,color-contrast,1.4.3,AA,serious,16,"time[datetime=""2026-05-19t00:18:00+00:00""]",fe2e1d18e98b2b50,auto-detected
F002130,P081,W17,color-contrast,1.4.3,AA,serious,16,".hms-meta > .entry-date.published[datetime=""2026-05-07t12:35:00+00:00""]",dd982c6bc6d15a23,auto-detected
F002131,P081,W17,color-contrast,1.4.3,AA,serious,16,".hms-meta > .entry-date.published[datetime=""2026-06-30t04:11:48+00:00""]",fdc867a7bcc9e7a6,auto-detected
F002132,P081,W17,color-contrast,1.4.3,AA,serious,16,".hms-meta > .entry-date.published[datetime=""2026-06-04t16:14:52+00:00""]",a82f52de19e0d3b7,auto-detected
F002133,P081,W17,color-contrast,1.4.3,AA,serious,16,".hms-meta > .entry-date.published[datetime=""2026-06-04t16:00:45+00:00""]",011a299fb5e0d263,auto-detected
F002134,P081,W17,color-contrast,1.4.3,AA,serious,16,".hm-grid-details > .hms-meta > .entry-date.published[datetime=""2026-05-31t03:17:25+00:00""]",29f0987cfc4cfe9a,auto-detected
F002135,P081,W17,color-contrast,1.4.3,AA,serious,16,".hms-meta > .entry-date.published[datetime=""2026-05-23t02:44:54+00:00""]",d9f96b19e0fa6c95,auto-detected
F002136,P081,W17,color-contrast,1.4.3,AA,serious,16,".hms-meta > .entry-date.published[datetime=""2026-05-21t08:46:25+00:00""]",62c9f855a353e67d,auto-detected
F002137,P081,W17,document-title,2.4.2,A,serious,1,html,996835241c09b750,auto-detected
F002138,P081,W17,frame-title,4.1.2,A,serious,2,"iframe[allow=""autoplay""]",5955b674657163b6,auto-detected
F002139,P081,W17,frame-title,4.1.2,A,serious,2,"iframe[referrerpolicy=""no-referrer-when-downgrade""]",15ef744eda9e105c,auto-detected
F002140,P081,W17,image-alt,1.1.1,A,critical,1,.sgpb-background-image-108224,dc1972364982605a,auto-detected
F002141,P081,W17,landmark-complementary-is-top-level,,,moderate,8,".footer-sidebar[role=""complementary""]:nth-child(1)",5f523273f65c939c,auto-detected
F002142,P081,W17,landmark-complementary-is-top-level,,,moderate,8,#block-36,5f894f367ff9b1bc,auto-detected
F002143,P081,W17,landmark-complementary-is-top-level,,,moderate,8,#block-40,2647f13f94bc199c,auto-detected
F002144,P081,W17,landmark-complementary-is-top-level,,,moderate,8,#block-62,9e57554c0d6b024c,auto-detected
F002145,P081,W17,landmark-complementary-is-top-level,,,moderate,8,".footer-sidebar[role=""complementary""]:nth-child(2)",e8ff6716737a2a76,auto-detected
F002146,P081,W17,landmark-complementary-is-top-level,,,moderate,8,#block-70,af0e854fcd969413,auto-detected
F002147,P081,W17,landmark-complementary-is-top-level,,,moderate,8,".footer-sidebar[role=""complementary""]:nth-child(3)",248271f36ac02b8c,auto-detected
F002148,P081,W17,landmark-complementary-is-top-level,,,moderate,8,#block-41,3718186533e3b14f,auto-detected
F002149,P081,W17,landmark-unique,,,moderate,1,#secondary,6807e071658d3785,auto-detected
F002150,P081,W17,link-in-text-block,1.4.1,A,serious,2,"a[href$=""wordpress.org""]",10b2e4771e16d84f,auto-detected
F002151,P081,W17,link-in-text-block,1.4.1,A,serious,2,"a[title=""hitmag wordpress theme""]",6aeddd20b965bf15,auto-detected
F002152,P081,W17,link-name,2.4.4;4.1.2,A,serious,3,#block-67 > figure > a,1b2dccdd42ff1137,auto-detected
F002153,P081,W17,link-name,2.4.4;4.1.2,A,serious,3,#block-68 > figure > a,87b1bcf7473d9832,auto-detected
F002154,P081,W17,link-name,2.4.4;4.1.2,A,serious,3,"a[title=""""]",aca7d28b914c03f8,auto-detected
F002155,P081,W17,region,,,moderate,3,.yy-button,0403b32ae8d767e4,auto-detected
F002156,P081,W17,region,,,moderate,3,.sgpb-background-image-108224,652af050f8e412cc,auto-detected
F002157,P081,W17,region,,,moderate,3,#sgpb-popup-dialog-main-div-wrapper,adc7ece810584d11,auto-detected
F002158,P082,W17,frame-title,4.1.2,A,serious,1,iframe,dbc10dbc4263b479,auto-detected
F002159,P082,W17,image-alt,1.1.1,A,critical,1,.sgpb-background-image-108224,b0bf565f3b8c005c,auto-detected
F002160,P082,W17,landmark-complementary-is-top-level,,,moderate,8,".footer-sidebar[role=""complementary""]:nth-child(1)",40cd77f5518e3b2b,auto-detected
F002161,P082,W17,landmark-complementary-is-top-level,,,moderate,8,#block-36,4ce348e1b0291227,auto-detected
F002162,P082,W17,landmark-complementary-is-top-level,,,moderate,8,#block-40,29d0f42e33264f9a,auto-detected
F002163,P082,W17,landmark-complementary-is-top-level,,,moderate,8,#block-62,63e7133e71215e45,auto-detected
F002164,P082,W17,landmark-complementary-is-top-level,,,moderate,8,".footer-sidebar[role=""complementary""]:nth-child(2)",2cc9fafe13afef47,auto-detected
F002165,P082,W17,landmark-complementary-is-top-level,,,moderate,8,#block-70,af8560d1527db41f,auto-detected
F002166,P082,W17,landmark-complementary-is-top-level,,,moderate,8,".footer-sidebar[role=""complementary""]:nth-child(3)",c325a9265bffef73,auto-detected
F002167,P082,W17,landmark-complementary-is-top-level,,,moderate,8,#block-41,7e69b8f124473d0d,auto-detected
F002168,P082,W17,landmark-unique,,,moderate,1,".footer-sidebar[role=""complementary""]:nth-child(1)",482df32ef1c0e022,auto-detected
F002169,P082,W17,link-in-text-block,1.4.1,A,serious,2,"a[href$=""wordpress.org""]",4777d101585586fe,auto-detected
F002170,P082,W17,link-in-text-block,1.4.1,A,serious,2,"a[title=""hitmag wordpress theme""]",14d5a8318bbc9e0e,auto-detected
F002171,P082,W17,link-name,2.4.4;4.1.2,A,serious,1,"a[title=""""]",c24d5846b71e850d,auto-detected
F002172,P082,W17,region,,,moderate,3,.yy-button,0599af61715ffae2,auto-detected
F002173,P082,W17,region,,,moderate,3,.sgpb-background-image-108224,1dd9c2473ca60e72,auto-detected
F002174,P082,W17,region,,,moderate,3,#sgpb-popup-dialog-main-div-wrapper,4b50c023075f9ab2,auto-detected
F002175,P083,W17,frame-title,4.1.2,A,serious,1,iframe,de62721fcba6d36d,auto-detected
F002176,P083,W17,image-alt,1.1.1,A,critical,1,.sgpb-background-image-108224,d1496eceecb93a8c,auto-detected
F002177,P083,W17,landmark-complementary-is-top-level,,,moderate,8,".footer-sidebar[role=""complementary""]:nth-child(1)",fbb5316dcb9d6c0a,auto-detected
F002178,P083,W17,landmark-complementary-is-top-level,,,moderate,8,#block-36,f4a7096cc726f7b0,auto-detected
F002179,P083,W17,landmark-complementary-is-top-level,,,moderate,8,#block-40,222cebf4abba5cbd,auto-detected
F002180,P083,W17,landmark-complementary-is-top-level,,,moderate,8,#block-62,8758bdff219358e1,auto-detected
F002181,P083,W17,landmark-complementary-is-top-level,,,moderate,8,".footer-sidebar[role=""complementary""]:nth-child(2)",c2c2ec6f8858643f,auto-detected
F002182,P083,W17,landmark-complementary-is-top-level,,,moderate,8,#block-70,5f3474d7f0088e05,auto-detected
F002183,P083,W17,landmark-complementary-is-top-level,,,moderate,8,".footer-sidebar[role=""complementary""]:nth-child(3)",9ddb6356df1876d7,auto-detected
F002184,P083,W17,landmark-complementary-is-top-level,,,moderate,8,#block-41,088c6cf32d8d947e,auto-detected
F002185,P083,W17,landmark-unique,,,moderate,1,".footer-sidebar[role=""complementary""]:nth-child(1)",4c099ddc282c70ea,auto-detected
F002186,P083,W17,link-in-text-block,1.4.1,A,serious,2,"a[href$=""wordpress.org""]",ab18664938bcc3ec,auto-detected
F002187,P083,W17,link-in-text-block,1.4.1,A,serious,2,"a[title=""hitmag wordpress theme""]",6aaa27b35f075371,auto-detected
F002188,P083,W17,link-name,2.4.4;4.1.2,A,serious,1,"a[title=""""]",980d57b08046b7d5,auto-detected
F002189,P083,W17,region,,,moderate,3,.yy-button,0fa252f00a0ddcdc,auto-detected
F002190,P083,W17,region,,,moderate,3,.sgpb-background-image-108224,8084afd9c9a77617,auto-detected
F002191,P083,W17,region,,,moderate,3,#sgpb-popup-dialog-main-div-wrapper,6a722989564711f7,auto-detected
F002192,P084,W17,color-contrast,1.4.3,AA,serious,10,"time[datetime=""2026-06-30t04:11:48+00:00""]",e1585eba5444e49c,auto-detected
F002193,P084,W17,color-contrast,1.4.3,AA,serious,10,"time[datetime=""2026-06-04t16:14:52+00:00""]",ff4756fb93e6dceb,auto-detected
F002194,P084,W17,color-contrast,1.4.3,AA,serious,10,"time[datetime=""2026-06-04t16:00:45+00:00""]",f18ebfdd76332d48,auto-detected
F002195,P084,W17,color-contrast,1.4.3,AA,serious,10,"time[datetime=""2026-05-31t03:17:25+00:00""]",ffcb32d0a7e6fed7,auto-detected
F002196,P084,W17,color-contrast,1.4.3,AA,serious,10,"time[datetime=""2026-05-23t02:44:54+00:00""]",ff7189e34a1c9468,auto-detected
F002197,P084,W17,color-contrast,1.4.3,AA,serious,10,"time[datetime=""2026-05-21t08:46:25+00:00""]",5a6e97321cacb7ff,auto-detected
F002198,P084,W17,color-contrast,1.4.3,AA,serious,10,"time[datetime=""2026-05-20t14:40:18+00:00""]",44ab4c98a04373f9,auto-detected
F002199,P084,W17,color-contrast,1.4.3,AA,serious,10,"time[datetime=""2026-05-19t00:18:00+00:00""]",0c20735800d2fd5b,auto-detected
F002200,P084,W17,color-contrast,1.4.3,AA,serious,10,"time[datetime=""2026-05-07t12:35:00+00:00""]",b90fae2a1d80e766,auto-detected
F002201,P084,W17,color-contrast,1.4.3,AA,serious,10,"time[datetime=""2026-04-22t12:44:00+00:00""]",c0c8524cdd89943b,auto-detected
F002202,P084,W17,frame-title,4.1.2,A,serious,1,iframe,ed90e0c5a1e476f3,auto-detected
F002203,P084,W17,heading-order,,,moderate,1,#post-108369 > .archive-content > .entry-header > h3,d5934bf344bb6cd1,auto-detected
F002204,P084,W17,image-alt,1.1.1,A,critical,1,.sgpb-background-image-108224,232ef82dba835c40,auto-detected
F002205,P084,W17,landmark-complementary-is-top-level,,,moderate,8,".footer-sidebar[role=""complementary""]:nth-child(1)",8b654972990b8f5b,auto-detected
F002206,P084,W17,landmark-complementary-is-top-level,,,moderate,8,#block-36,9cea07ca98648790,auto-detected
F002207,P084,W17,landmark-complementary-is-top-level,,,moderate,8,#block-40,02334e7b2578e234,auto-detected
F002208,P084,W17,landmark-complementary-is-top-level,,,moderate,8,#block-62,d7bdf8ec102399cb,auto-detected
F002209,P084,W17,landmark-complementary-is-top-level,,,moderate,8,".footer-sidebar[role=""complementary""]:nth-child(2)",6dca94cb990a2100,auto-detected
F002210,P084,W17,landmark-complementary-is-top-level,,,moderate,8,#block-70,6f2f099697c13382,auto-detected
F002211,P084,W17,landmark-complementary-is-top-level,,,moderate,8,".footer-sidebar[role=""complementary""]:nth-child(3)",afcc24e43d89e9b3,auto-detected
F002212,P084,W17,landmark-complementary-is-top-level,,,moderate,8,#block-41,45777d5727ea4c47,auto-detected
F002213,P084,W17,landmark-unique,,,moderate,1,".footer-sidebar[role=""complementary""]:nth-child(1)",d9339f42e2446519,auto-detected
F002214,P084,W17,link-in-text-block,1.4.1,A,serious,2,"a[href$=""wordpress.org""]",b59f9689a4887d89,auto-detected
F002215,P084,W17,link-in-text-block,1.4.1,A,serious,2,"a[title=""hitmag wordpress theme""]",33cee42a241f8605,auto-detected
F002216,P084,W17,link-name,2.4.4;4.1.2,A,serious,1,"a[title=""""]",87896ef93ec97939,auto-detected
F002217,P084,W17,region,,,moderate,3,.yy-button,55862e8ea006f379,auto-detected
F002218,P084,W17,region,,,moderate,3,.sgpb-background-image-108224,117226da2767fcf8,auto-detected
F002219,P084,W17,region,,,moderate,3,#sgpb-popup-dialog-main-div-wrapper,f034f00f49459b75,auto-detected
F002220,P085,W17,color-contrast,1.4.3,AA,serious,16,"a[rel=""bookmark""] > .entry-date.published[datetime=""2026-06-30t04:11:48+00:00""]",9f665438c297454e,auto-detected
F002221,P085,W17,color-contrast,1.4.3,AA,serious,16,.hm-dualc-left > .hmbd-post > .hmb-entry-meta > .byline,a807d9d6b79f5ca5,auto-detected
F002222,P085,W17,color-contrast,1.4.3,AA,serious,16,.hm-dualc-left > .hmbd-post > .hmb-entry-meta > .byline > .author.vcard > .url.fn.n,2ac8a2898f390be1,auto-detected
F002223,P085,W17,color-contrast,1.4.3,AA,serious,16,".hms-details > .hms-meta > .entry-date.published[datetime=""2026-05-31t03:17:25+00:00""]",219baf5c1c18bdbe,auto-detected
F002224,P085,W17,color-contrast,1.4.3,AA,serious,16,"time[datetime=""2026-04-22t12:44:00+00:00""]",36dafb9016f2a1a6,auto-detected
F002225,P085,W17,color-contrast,1.4.3,AA,serious,16,"a[rel=""bookmark""] > .entry-date.published[datetime=""2026-06-04t16:14:52+00:00""]",99ce3792aaf14bd5,auto-detected
F002226,P085,W17,color-contrast,1.4.3,AA,serious,16,.hm-dualc-right > .hmbd-post > .hmb-entry-meta > .byline,3b3cd03495ffc559,auto-detected
F002227,P085,W17,color-contrast,1.4.3,AA,serious,16,.hm-dualc-right > .hmbd-post > .hmb-entry-meta > .byline > .author.vcard > .url.fn.n,1709886ddc181124,auto-detected
F002228,P085,W17,color-contrast,1.4.3,AA,serious,16,"time[datetime=""2026-05-19t00:18:00+00:00""]",948c1f437ad304b9,auto-detected
F002229,P085,W17,color-contrast,1.4.3,AA,serious,16,".hms-meta > .entry-date.published[datetime=""2026-05-07t12:35:00+00:00""]",703af9e6d33d942c,auto-detected
F002230,P085,W17,color-contrast,1.4.3,AA,serious,16,".hms-meta > .entry-date.published[datetime=""2026-06-30t04:11:48+00:00""]",1d0dbd140971c576,auto-detected
F002231,P085,W17,color-contrast,1.4.3,AA,serious,16,".hms-meta > .entry-date.published[datetime=""2026-06-04t16:14:52+00:00""]",7fe99757477a66b3,auto-detected
F002232,P085,W17,color-contrast,1.4.3,AA,serious,16,".hms-meta > .entry-date.published[datetime=""2026-06-04t16:00:45+00:00""]",296aa361a5e87c82,auto-detected
F002233,P085,W17,color-contrast,1.4.3,AA,serious,16,".hm-grid-details > .hms-meta > .entry-date.published[datetime=""2026-05-31t03:17:25+00:00""]",c5d442e52b3e7f42,auto-detected
F002234,P085,W17,color-contrast,1.4.3,AA,serious,16,".hms-meta > .entry-date.published[datetime=""2026-05-23t02:44:54+00:00""]",fc83482fa771a572,auto-detected
F002235,P085,W17,color-contrast,1.4.3,AA,serious,16,".hms-meta > .entry-date.published[datetime=""2026-05-21t08:46:25+00:00""]",cef663317802bad3,auto-detected
F002236,P085,W17,document-title,2.4.2,A,serious,1,html,fae70c4060e6fe5a,auto-detected
F002237,P085,W17,frame-title,4.1.2,A,serious,2,"iframe[allow=""autoplay""]",2c5b417b39f92ab5,auto-detected
F002238,P085,W17,frame-title,4.1.2,A,serious,2,"iframe[referrerpolicy=""no-referrer-when-downgrade""]",b9775372932b15b0,auto-detected
F002239,P085,W17,image-alt,1.1.1,A,critical,1,.sgpb-background-image-108224,2aa68021b007732c,auto-detected
F002240,P085,W17,landmark-complementary-is-top-level,,,moderate,8,".footer-sidebar[role=""complementary""]:nth-child(1)",911fd53d68207ed7,auto-detected
F002241,P085,W17,landmark-complementary-is-top-level,,,moderate,8,#block-36,5b8b7fa3e0b57ac2,auto-detected
F002242,P085,W17,landmark-complementary-is-top-level,,,moderate,8,#block-40,289760a3f07a2b8c,auto-detected
F002243,P085,W17,landmark-complementary-is-top-level,,,moderate,8,#block-62,9ef2c3aeed899ad7,auto-detected
F002244,P085,W17,landmark-complementary-is-top-level,,,moderate,8,".footer-sidebar[role=""complementary""]:nth-child(2)",9056fc93fc964c14,auto-detected
F002245,P085,W17,landmark-complementary-is-top-level,,,moderate,8,#block-70,8f391d519c2f8c85,auto-detected
F002246,P085,W17,landmark-complementary-is-top-level,,,moderate,8,".footer-sidebar[role=""complementary""]:nth-child(3)",84509e681e46c882,auto-detected
F002247,P085,W17,landmark-complementary-is-top-level,,,moderate,8,#block-41,611af6de41ce295e,auto-detected
F002248,P085,W17,landmark-unique,,,moderate,1,#secondary,b26de4f5fdb433ba,auto-detected
F002249,P085,W17,link-in-text-block,1.4.1,A,serious,2,"a[href$=""wordpress.org""]",b16d0b0eb999377f,auto-detected
F002250,P085,W17,link-in-text-block,1.4.1,A,serious,2,"a[title=""hitmag wordpress theme""]",39be008b12212e52,auto-detected
F002251,P085,W17,link-name,2.4.4;4.1.2,A,serious,3,#block-67 > figure > a,1b400d8350d32d91,auto-detected
F002252,P085,W17,link-name,2.4.4;4.1.2,A,serious,3,#block-68 > figure > a,5e3d4bb153be58d6,auto-detected
F002253,P085,W17,link-name,2.4.4;4.1.2,A,serious,3,"a[title=""""]",4e6d0f472a80ac2c,auto-detected
